filename,transcript,grammar_score,corrected_text
audio_633.wav, My goal in life is to achieve complete and utter fulfillment. This goal is incredibly important to me because I feel that fulfillment is one of the keys to leading a happy life. The challenges that I would face to achieve this goal is everyday distractions getting caught up in day-to-day life and becoming fixated on material and financial gain versus actual fulfillment. One motivates me to stay focused and determined on the path to achieving this goal is my craving for fulfillment and I need to just be genuinely deeply happy in a non-material way.,3.3969746,My goal in life is to achieve complete and utter fulfillment. This goal is incredibly important to me because I feel that fulfillment is one of the keys to leading a happy life. The challenges that I would face to achieve this goal are everyday distractions getting caught up in day-to-day life and becoming fixated on material and financial gain versus actual fulfillment. One motivates me to stay focused and determined on the path to achieving this goal is my craving for fulfillment and I need to just be genuinely deeply happy in a non-material way.
audio_1173.wav," This might sound very cheesy, but I think my goal in life is to have a beautiful family. Because I've already really gotten into my career that I love and that was a goal, but now, even though I'm young, it's something I want in my future. To me, this is important because I love family values. And I think that one of my top priorities, raising, having a family, challenges I would face, oh, I guess, finding somebody who's fit to have children with, it has to be one person, you have to really make that person count. I don't really need any motivation because I'm pretty determined.",3.4828718,"This might sound very cheesy, but I think my goal in life is to have a beautiful family. Because I've already really gotten into my career that I love and that was a goal, but now, even though I'm young, it's something I want in my future. And I think that one of my top priorities, raising, having a family, challenges I would face, oh, I guess, finding somebody who's fit to have children with, it has to be one person, you have to really make that person count. I don't really need any motivation because I'm pretty determined."
audio_554.wav," I have a one goal to do which is to have my own business. This here I will finally take the first step and rent 10 the location and start it working on the material that I will be using so I can fix the place. I have, again, challenges will be to learn more about the way this is the business handle. I have a little bit of experience working on a location like that. But now it's going to be my own business so I have to learn counting, like management about all the items that I hope is selling.",3.0404642,"I have a one goal to do which is to have my own business. This is where I will finally take the first step and rent 10 the location and start working on the material that I will be using so I can fix the place. I will have to learn counting, like management, about all the items that I hope is selling."
audio_180.wav," My favorite hobby is playing video games. I've played video games my whole entire life. I guess starting when I was a little kid with Kirby superstar, oh sorry Kirby All Stars actually it wasn't even superstars All Stars. The thing that I like the most about my hobby is that it gives you a lot of different things. If you're playing a calming game I could help you relax. If you're playing a game that filled a lot of action, it could give you a lot of action. If you play games that are educational like typing games, I could help you get like gain a skill. But overall I mean I just like the adrenaline that some of the games give me.",3.5916557,"My favorite hobby is playing video games. I've played video games my whole life, starting when I was a little kid with Kirby All Stars, but actually it wasn't even superstars All Stars. The thing that I like the most about my hobby is that it gives you a lot of different things. If you're playing a game that filled a lot of action, it could give you a lot of action. I could help you gain a skill, but overall I just like the adrenaline that some of the games give me."
audio_1013.wav," The playground is full of sand, it's full of kids playing there. They make a lot of noise, some of them play in muddy paddles and there's jungle team for the kids to play with a lot of toys for the kids to play with and a lot of card games and a lot of games like your skipping rope games and many other games. The kids are roaming around, placing up and down, running around and they are happy, they are shouting and the songs that I'm hearing is stomping, it's them stomping with feet, them flipping their hands, them cheering, laughing, some of them crying, some are just streaming.",3.413453,"The playground is full of sand, it's full of kids playing there. They make a lot of noise, some of them play in muddy paddles and there's jungle team for the kids to play with a lot of card games and a lot of games like your skipping rope games and many other games. The kids are roaming around, placing up and down, running around and they are happy, they are shouting and the songs that I'm hearing is stomping, it's them stomping with feet, them flipping their hands, them cheering, laughing, some of them crying, some are just streaming."
audio_386.wav," Well, the playground I like to talk about is the school playground. The school playground is like a serene environment. We are children, get to enjoy themselves. It's multi-coloured. It's made up of different colours. It's natural colours and different drawings, abstracts as well. The playground is made up of different activities and different sections. We are children can play. You see some of the house obstacles, the chairs, the boat on the ground. You hear sounds of children laughing and enjoying themselves having fun. You hear voices of people just thinking about interesting topics.",3.5047374,"Well, the playground I like to talk about is the school playground. It's multi-coloured. It's made up of different colours, different drawings, abstracts as well. The playground is made up of different activities and different sections. We are children can play. You see some of the house obstacles, the chairs, the boat on the ground. You hear sounds of children laughing and enjoying themselves having fun. You hear voices of people just thinking about interesting topics."
audio_519.wav,Error: Audio file not found: dataset/audios_test\audio_519.wav,3.6009393,Error: Audio file not found: dataset/audios_testaudio_519.wav.
audio_564.wav,Error: Audio file not found: dataset/audios_test\audio_564.wav,3.6009393,Error: Audio file not found: dataset/audios_testaudio_564.wav.
audio_1054.wav," My favorite place is Jocfas and Gokarnand, Morday Fier because when I went there, I was in 10th class, my brother took me there with my sister in law and I was very happy in the journey like I was enjoying the V1 greenery where I went. When I was moved to the Jocfas, the Sarandha was very nice and it looked like it was totally greenery and it is also a good section so it was very nice to see the greenery and when I am going to Gokarnand, it was near to the beach, it was near to the ocean. The little crabs are coming out of the ocean and though the little crabs are very tiny, I can't imagine these tiny crabs are there in the",3.4870913,"My favorite place is Jocfas and Gokarnand, Morday Fier because when I went there, I was in 10th class, my brother took me there with my sister in law and I was very happy in the journey like I was enjoying the greenery and when I am going to Gokarnand, it was near to the beach and the ocean. The little crabs are coming out of the ocean and though the little crabs are very tiny, I can't imagine these tiny crabs are there in the ocean."
audio_556.wav," My goal in life is to be the best version of myself. By the best version I mean the most healthy version. That means being on a strict diet, low sugar, low carb, just overall trying to eat healthy. No sugary drinks, drink water instead. Water and tea. Get a lot of sleep, plenty of sleep. Take care of my body by exercising at least three times a week. Stay away from anything that will hold me back. So no smoking, no drinking. Basically just overall just protecting myself. So I can live long and healthy life. That is my overall goal right now.",3.413453,"My goal in life is to be the best version of myself. That means being on a strict diet, low sugar, low carb, just overall trying to eat healthy. No sugary drinks, drink water instead. Get a lot of sleep, plenty of sleep. Take care of my body by exercising at least three times a week. Stay away from anything that will hold me back. Basically, just overall just protecting myself. So I can live a long and healthy life, that is my overall goal right now."
audio_1183.wav, I'm not a doctor. I'm not a doctor. I'm not a doctor. I'm not a doctor. I'm not a doctor. I'm not a doctor. I'm not a doctor. I'm not a doctor. I'm not a doctor. I'm not a doctor. I'm not a doctor. I'm not a doctor. I'm not a doctor. I'm not a doctor. I'm not a doctor. I'm not a doctor. I'm not a doctor. I'm not a doctor. I'm not a doctor.,3.9987166,I'm not a doctor. I'm not a doctor. I'm not a doctor. I'm not a doctor. I'm not a doctor. I'm not a doctor. I'm not a doctor. I'm not a doctor.
audio_306.wav, I think the best in my life is my body. On my body I enjoy a lot with my friends and with my cousins. I spend the day by going on a trip and to a water place. I feel very happy by thinking about the day. I spend my whole day with my cousins and my close friends. But I really missed one person on the day. She is my best friend. But she missed one day. So I feel a little bit better for her. It's my special...,3.633851,I think the best in my life is my body. I spend my whole day with my friends and with my cousins. I spend the day by going on a trip and to a water place. I feel very happy by thinking about the day. I really missed one person on the day. She missed one day. So I feel a little better for her. It's my special.
audio_713.wav, ... ... ... ... ... ... ...,2.620137,... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... 
audio_225.wav," My favorite hobby is playing video games. What I enjoy the most about my hobby is that I can go up out at any time of the day, like usually in the evening. I like to play video games after I've done my work for the day. So it is like a way to relax for me and it is a fun way to relax. The tools that I need to use for my hobby are just my video game controller or my S-Bots 1. I enjoy practicing my hobby alone most of the time because I really don't have anybody else to play video games with. So I just play alone online. For sometimes we can play with a friend here, but most of the time I play alone.",3.5151136,"My favorite hobby is playing video games. What I enjoy the most about my hobby is that I can go out at any time of the day, like usually in the evening, and I like to play video games after I've done my work for the day. It is a fun way to relax. So I just play alone online. Sometimes we can play with a friend here, but most of the time I play alone."
audio_1091.wav," So my favorite place to visit is the small island called Lighthouse Island, I think in the local language. And as the name implies, it's an island with basically a lighthouse and a couple of little houses. You need to get a ferry boat to get there. There's no other way to reach the island. I don't think they have any cultural or local foods or dishes, but they have the skill or ice cream at one of the bars and it's really, really good. And yeah, I go there basically every summer to just experience it. You usually should leave in the morning so that you can get the most out of it.",2.9947581,"So my favorite place to visit is the small island called Lighthouse Island, I think in the local language. It's an island with basically a lighthouse and a couple of little houses. You need to get a ferry boat to get there, but they have the skill or ice cream at one of the bars and it's really, really good. And yeah, I go there basically every summer to just experience it. You usually should leave in the morning so that you can get the most out of it."
audio_107.wav, so with ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry.,2.7588058,I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry.
audio_286.wav," I actually think the best thing of my life is still to come. My girlfriend is currently pregnant and I think we don't know the gender of the baby with her. It's going to be a girl or a boy, but I think regardless of what the baby is, whenever they're born I think that's probably going to be the best thing of my life. I mean, apart from that, I think the 45 seconds was an hour long ahead, wasn't enough to really think about it. There's just so many days that I've had that have been good, but I think I was in, there's probably a day in college, somewhere around when I probably met my girlfriend. I might have been the...",3.5404088,"I actually think the 45 seconds was an hour long ahead, wasn't enough to really think about it. My girlfriend is currently pregnant and I think we don't know the gender of the baby with her. It's going to be a girl or a boy, but I think whenever they're born, I think that's probably going to be the best thing of my life. There's just so many days that I've had that have been good, but I think I was in college, there's probably a day in college, somewhere around when I probably met my girlfriend. I might have been the...."
audio_546.wav," Hmm. A favorite place to visit is Amal. To these to the mall, I first I take a bus. Which drop me. Which drop me at the location where from where the mall is 2 kms away. Then I have to reach to the mall from the location where the bus dropped me. I took an auto. Then I reach to the mall and I see where more. And I see a lot of people are approaching towards the mall to chill.",3.311232,"A favorite place to visit is Amal. To get to the mall, I first take a bus. Which drops me at the location where the mall is 2 kms away. Then I have to reach to the mall from the location where the bus dropped me. Then I reach to the mall and I see a lot of people approaching towards the mall to chill."
audio_580.wav," My goal in life would probably just be satisfied both the end of it. So to do that, probably have a happy family, have a job that I enjoy. Don't have to worry about money issues whatsoever. Being happy, still seeing mates, having fun. To continue with my hobbies as well, I think that would be a pretty good way to be satisfied with my life. Just overall, just trying to be happy.",3.7483163,"My goal in life would probably just be satisfied both the end of it. So to do that, probably have a happy family, have a job that I enjoy, and continue with my hobbies as well, I think that would be a pretty good way to be satisfied with my life."
audio_235.wav,Error: Audio file not found: dataset/audios_test\audio_235.wav,3.6009393,Error: Audio file not found: dataset/audios_testaudio_235.wav.
audio_109.wav, I'm in a public market in the Philippines and a lot of people are selling fruits like mangoes and coconuts and the landan and other fruits and also a lot of people are selling vegetables that will be used for Filipino dishes like synagogue and Pinakpet and others. There's a lot of people in the market because tomorrow is a special day in the Philippines. Tomorrow is Christmas so a lot of people are preparing to cook for the special meals for the Christmas nachibuna. At night the market transforms to eating hot spot.,3.706504,"I'm in a public market in the Philippines and a lot of people are selling fruits like mangoes and coconuts and the landan and other fruits and also a lot of people are selling vegetables that will be used for Filipino dishes like synagogue and Pinakpet and others. There's a lot of people in the market because tomorrow is a special day in the Philippines. Tomorrow is Christmas so a lot of people are preparing to cook for the special meals for the Christmas nachibuna. At night, the market transforms into an eating hot spot."
audio_932.wav," Actually, my in my case, the happiest day of life is different from everyone because it can be anything from small to big or big to small. In my case, it was the day when I scored the highest in my class. The happiest day of my life was full of joy and fun. Everyone was praising me. My friends and my family were proud of me for doing something that no one believed I could achieve. Even it was so unbelieveable for myself too. The day my test results were out, my life filled with joy. I was doing poorly in my studies, scoring average marks. However, my father taught me to never give up. So I kept studying.",3.4291995,"Actually, my in my case, the happiest day of life is different from everyone because it can be anything from small to big or big to small. In my case, it was the day when I scored the highest in my class. My friends and family were proud of me for doing something that no one believed I could achieve. Even though it was so unbelieveable for myself, my life was filled with joy. I was doing poorly in my studies, scoring average marks, but my father taught me to never give up. So I kept studying."
audio_330.wav," It was definitely going to a certain concert for a certain band with group friends that I'm very close to. It had a great time, met them, which people from the bands made contacts with them, played with some of them later, and had different shows. And that's the same night where I became romantically involved. I remember my band at the time, and we started dating from that night forward, and she's still with me now.",2.9653625,"It was definitely going to a certain concert for a certain band with group friends that I'm very close to. It had a great time, met them, made contacts with them, played with some of them later, and had different shows. And that's the same night where I became romantically involved. I remember my band at the time, and we started dating from that night forward, and she's still with me now."
audio_569.wav," So my biggest goal in life is to be a doctor, to get a PhD right now, doing my master's. So it's about two years, long, it has a two-year duration. So yeah, getting there will be hard because I have to do research, love, work, there's a lot of things that go into it. It's very lengthy, but I'm very, very, very determined to reach it because it will be so important to me as it will enable me to take care of my child. It's a lot that go into it, but yeah, achieving it is going to be hard as it will take a lot of hard work.",3.4647,"So my biggest goal in life is to be a doctor, to get a PhD right now, and do my master's. It's about two years long, and it has a two-year duration. So yeah, getting there will be hard because I have to do research, love, work, there's a lot of things that go into it. It will enable me to take care of my child. It's a lot that goes into it, but achieving it is going to be hard as it will take a lot of hard work."
audio_158.wav," I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. It's something... sorry. It's something... It's nothing... I'm sorry... It wasn't in A H定? Oh no, I'm sorry. I'm sorry. I'm not going to let you go. I'm not going to let you go. I'm not going to let you go. I'm not going to let you go. I'm not going to let you go. I'm not going to let you go. I'm not going to let you go. I'm not going to let you go. I'm not going to let you go. I'm not going to let you go. I'm not going to let you go. I'm not going to let you go. I'm not going to let you go. I'm not going to let you go. And frame. I'm not going to let you go. I'm not going to let you go. And frame. And I will close your eyes...",4.1438384,I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm not going to let you go. I'm not going to let you go. I'm not going to let you go. I'm not going to let you go. I'm not going to let you go. I'm not going to let you go. I'm not going to let you go. And frame. And I will close your eyes.
audio_321.wav," The best day of my life was when I received the notification that I got a scholarship in my dream school. It changed the trajectory of my life as I was able to find better employment and elevate my quality of life. When I think about it, up to this day I still feel very grateful and excited about that news.",3.0029576,The best day of my life was when I received the notification that I got a scholarship in my dream school. It changed the trajectory of my life as I was able to find better employment and elevate my quality of life.
audio_360.wav," A school playground has a lot of slides, monkey bars, areas that children can play in. Has benches that you can sit on, we're not a child. It also has a lot of grass, there's a lot of sand and kids play area. There's a lot of cars that I'll drive by. Overall it's a nice scenery. There's a lot of trees. There's water, if you want to get something to drink.",3.0871768,"There's a lot of trees. There's water, if you want to drink."
audio_391.wav," My school playground growing up didn't have many activities to do. It was mostly just a large field which children played all sorts of games in. Mostly sports. It was divided up into kind of smaller sections, smaller fields, and people would play all sorts of games. Some of them would just stand around and talk. Other children would set aside places to play cricket or soccer. Mostly it was just an area for socializing there. We didn't have many activities or any kind of sea sores or any other typical children equipment in the area. You'd usually just hear a lot of talking and probably a lot of yelling and stuff.",3.2754948,"My school playground growing up didn't have many activities to do. It was mostly just a large field which children played all sorts of games in. Mostly sports. It was divided into smaller sections, smaller fields, and people would play all sorts of games. Some of them would just stand around and talk. Other children would set aside places to play cricket or soccer. Mostly it was just an area for socializing there. We didn't have many activities or any kind of sea sores or any other typical children equipment in the area. You'd usually just hear a lot of talking and probably a lot of yelling and stuff."
audio_448.wav," So here about my school playground. So how does my playground looks like? First of all, there are two sections for the senior students and the junior students. The junior students have the separate part of where they can play. And in the senior session, a playground divides in a basketball court, a volleyball court, a cocoa and a long jump court. Other than that, there is a part where students can play cricket and practice for their football matches. And with that, a court is made where a chess can be played.",3.7939873,"So here is my school playground. First of all, there are two sections for the senior students and the junior students. The junior students have a separate part of where they can play. And in the senior session, a playground divides in a basketball court, a volleyball court, a cocoa and a long jump court. Other than that, there is a part where students can play cricket and practice for their football matches. And with that, a court is made where a chess can be played."
audio_1215.wav," A market place is an exceptional bus links but where individuals go to purchase things of their needs. Like a fish, vegetable and other stuff. It is a focal point of fascination for the two purchasers and vendors like Seller and the buyer. There is no other place in the zone having so much livelihoods as the market. What you can hear in the market is all the buyers, all the seller who sells their items that started with the low amount. For example, the market was bustling with painters and shoppers all huddling for the best deals. The bustling market was so infectious that you can help but get caught up in the excitement.",3.129296,"A market place is an exceptional bus link but where individuals go to purchase things of their needs. Like fish, vegetables and other stuff. It is a focal point of fascination for the two purchasers and vendors like Seller and the buyer. There is no other place in the zone that has so much livelihoods as the market. For example, the market was bustling with painters and shoppers all huddling for the best deals. The bustling market was so infectious that you can't help but get caught up in the excitement."
audio_422.wav,Error: Audio file not found: dataset/audios_test\audio_422.wav,3.6009393,Error: Audio file not found: dataset/audios_testaudio_422.wav.
audio_998.wav," The playground that I'm imagining is quite big, full of slight and swing that are very colorful, very year towards small or little children. There are plenty of things to do, you know, because they have blinds, they have the swing, they also have areas where they can run, where they can come, I can see a couple of sand boxes that they can use and that's how they can back to shovel, that to stuck it, maybe some, maybe some coins that they can use to carry on. I also see plenty of basketballs or plenty of the soccer balls that they can use to play in certain areas in the woods and the riverbed, but I can hear laughter, I can see trees, and I can...",3.7202935,"The playground that I'm imagining is quite big, full of slight and swing that are very colorful, very year for small or little children. There are plenty of things to do, you know, because they have blinds, they have the swing, they also have areas where they can run, where they can come, I can see a couple of sand boxes that they can use and that's how they can back to shovel, that's how they can use to carry on. I also see plenty of basketballs or plenty of soccer balls that they can use to play in certain areas in the woods and the riverbed, but I can hear laughter, I can see trees, and I can...."
audio_702.wav," me and my mother when we went to the market and in this market, who's a full people all there and full of rush we want to buy vegetables in the market which we need to cook in our daily life me and my mother usually go to market to buy vegetables and in this vegetables we hear a lot of noises of all people and some people are boggling to the marketer with food, sound and voice and be here",3.3302097,"When we went to the market, who's a full of people all there and full of rush we want to buy vegetables in the market which we need to cook in our daily life, I and my mother usually go to the market to buy vegetables and in this vegetables we hear a lot of noises of people and some people are boggling to the marketer with food, sound and voice and be here to buy vegetables."
audio_897.wav," The best day of my life is the 10th results came day. And I did not remember that day because I have forgotten because I am 30 years old. So that day I have got the 10th result and I have got the 10 points in the exam. So this is the best day of my life because I have got the first ranking of 10th class and that makes my parents, my mom and my dad happy and my already used to proud of me on that day. And they have enjoyed my success and my parents celebrated my success by reshooting a swoon through all my family, family, family, relatives and nearby home libraries that made me very proud to my parents and I thought that is the best day of my life. And I did not achieve that more. I think that gives the my first step of my success. So this is the best day of my life. I hope.",3.7688751,"The best day of my life is the 10th results came day. And I did not remember that day because I have forgotten because I am 30 years old. So that day I have got the 10th result and I have got the 10 points in the exam. So this is the best day of my life because I have got the first ranking of 10th class and that makes my parents, my mom and my dad happy and my already used to proud of me on that day. And they have enjoyed my success and my parents celebrated my success by reshooting a swoon through all my family, family, relatives, and nearby home libraries that made me very proud to my parents and I thought that is the best day of my life. And I did not achieve that more. I think that is the first step of my success."
audio_394.wav, I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm going to do a little bit of the same thing. I'm going to do a little bit of the same thing. I'm going to do a little bit of the same thing. I'm going to do a little bit of the same thing. I'm going to do a little bit of the same thing.,2.7588058,I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm going to do a little bit of the same thing.
audio_1169.wav," My goal in life is to be able to have a job that allows me to have freedom. And that usually entails that it will be a well-paying job that allows me to work remotely. It is an important goal for me because I want to spend time with my little girl with my wife. So I want to make sure that I'm around for them as much as I can. I don't want to miss on the life experience because I have to be working an 8-5 job five days out of my week. Challenges would be that with this economy, it might be difficult to get that job even though they say out there that remote work is the way to go. And then in the industry that I'm an IT even though it sounds like it would be easier to get a job like that. It's pretty competitive. But motivates me to stay focused to keep on starting. And again, my family, I want to be around for them.",3.8734396,"My goal in life is to be able to have a job that allows me to have freedom. And that usually entails that it will be a well-paying job that allows me to work remotely. It is an important goal for me because I want to spend time with my little girl and my wife. I don't want to miss the life experience because I have to work an 8-5 job five days out of my week. Challenges would be that with this economy, it might be difficult to get that job even though they say that remote work is the way to go. And then in the industry, I'm an IT even though it sounds like it would be easier to get a job like that. It's pretty competitive. But motivates me to stay focused and keep on starting. And again, my family, I want to be around for them."
audio_95.wav," I guess that the stuff of the market in the market will be an abundance enough people gathering going for the food and going for the rides and people celebrating and there will be different concerts and music at the market. I can hear tons of people socializing and talking with each other. So he tons of people laughing and having fun while enjoying themselves. Once he gets to eat food, people will start to leave and the market will be getting too empty.",3.311868,"I guess that the stuff of the market in the market will be an abundance of people gathering for food and going for rides and people celebrating and there will be different concerts and music at the market. I can hear tons of people socializing and talking with each other. Once he gets to eat food, people will start to leave and the market will be getting too empty."
audio_604.wav," My goal in life is to make a certain amount of money. Hopefully, I retire, really, have a family, have kids, marry my fiancee, be comfortable, but mostly have the liberty to be able to do what I want. I want, which is me retiring early, I do want to achieve some professional goals before doing so and that's getting to a more privileged, more company. So that's one of my goals that I'm currently working on, is trying to achieve as much as I can before it's time to retire, to show my kids that they're that can do it and they can do it as well.",3.9075768,"My goal in life is to make a certain amount of money. Hopefully, I retire, have a family, have kids, marry my fiancee, and most importantly, have the liberty to do what I want. I want to retire early, I do want to achieve some professional goals before doing so and that's getting to a more privileged, more company. So that's one of my goals that I'm currently working on, is trying to achieve as much as I can before it's time to retire, to show my kids that they can do it and they can do it as well."
audio_221.wav," My favorite hobby is eating. What I enjoy the most of eating is the flavors. I love cooking up something and getting around to play with flavors with seasoning. I think it's really fulfilling. Not only eating but cooking with that Europea tweet. Eating new recipes or ordering from new places or eating foods from other countries. I normally practice my hobby by myself but sometimes I invite people to a restaurant or to some new places that a lot of people are going. We eat, we just take pictures of your food too and then we can upload it to social media.",3.4346256,"My favorite hobby is eating. What I enjoy the most about eating is the flavors. I love cooking up something and getting around to play with flavors with seasoning. I think it's really fulfilling. Not only eating, but sometimes I invite people to a restaurant or to some new places that a lot of people are going to. We eat, we just take pictures of your food too and then we can upload it to social media."
audio_34.wav," The best way in my life means that there is nothing one best way of my best ways in my life. The best is what was in my Karuna Pandit situation. In the Karuna Pandit situation, my army and my family went to my village. And we can spend a lot of time with my family. And in the Karuna Pandit situation, I can increase my bond with my parents and my army to send my cousins. And we can enjoy a lot with my cousins by playing games with my preparing food and eating delicious food by making delicious food. It's having delicious food, that's delicious because it's my parents and my cousins and eating delicious food. Then, in the morning, we were going to the rooming on the road, and we were riding on bikes. And we were happy to spend the time.",3.8603268,"The best way in my life means that there is nothing one best way of my best ways in my life. The best way is what happened in my Karuna Pandit situation. In the Karuna Pandit situation, my army and my family went to my village. And we can spend a lot of time with my family. And we can enjoy a lot with my cousins by playing games with my cooking and eating delicious food by making delicious food. Then, in the morning, we were going to the rooming on the road, and we were riding on bikes."
audio_179.wav, My favorite hobby lately is editing videos and what I enjoy most about my hobby is that I created out there and you're able to use your full creativity to create something amazing and any tools that I need for the hobby would definitely be some software programs to be able to do the editing and some plug-in tools also some audio and some clips also. I enjoy practicing my hobby by myself but I also do enjoy practicing my others' attempts.,3.7293386,My favorite hobby lately is editing videos and what I enjoy most about my hobby is that I created out there and you're able to use your full creativity to create something amazing and any tools that I need for the hobby would definitely be some software programs to be able to do the editing and some plug-in tools also some audio and some clips also. I enjoy practicing my hobby by myself but I also do enjoy practicing my others' attempts.
audio_21.wav," My favorite hobby is actually football and entertainment in Shaft. I actually love playing football. I have a dedicated time. Every weekend to exercise and go to feels to actually enjoy what I love to do most. And about the truth is I've got my goals, my goals, my kit and my football as well, which I use for my hobby. And about the practice, I actually haven't compared to going along with my hobby with me, makes it more fun and lively. As being a footballer, you can actually enjoy it on your own. So I enjoy it with others.",2.872022,"My favorite hobby is actually football and entertainment in Shaft. I actually love playing football. I have a dedicated time. Every weekend to exercise and go to feels to actually enjoy what I love most. And about the practice, I actually haven't compared to going along with my hobby with me, which makes it more fun and lively. As being a footballer, you can actually enjoy it on your own. So I enjoy it with others."
audio_1176.wav, One of my goals in life is to become a play therapist. This goal is important to me because I feel like we forget how important it is for children to play and what type of skills you can learn from playing and how not all children get that those skills in their home. Oftentimes parents are too busy with their jobs or their phones or other technology where children aren't playing like they used to. And just I face to achieve this goal is being able to afford all of the certifications and all of the trainings and also being able to afford being supervised for those hours. A big motivation for me to stay focused and determine to achieving this goal is to know how important it is for this to be able to implement those strategies and be a play therapist and for children to learn those skills.,3.7971652,One of my goals in life is to become a play therapist. This goal is important to me because I feel like we forget how important it is for children to play and what skills you can learn from playing and how not all children get those skills in their home. Oftentimes parents are too busy with their jobs or their phones or other technology where children aren't playing like they used to. And just I face to achieve this goal is being able to afford all of the certifications and all of the trainings and also being able to afford being supervised for those hours. A big motivation for me to stay focused and determine to achieve this goal is to know how important it is for this to be able to implement those strategies and for children to learn those skills.
audio_285.wav," The best day of my life was when I was born because if I had not experienced that day, my life would cease to exist. That day is very special to me because it was the day that I came into this earth and was able to start a journey into this earth and start a life. I feel great. I feel nostalgic and I feel overwhelmed with emotion when I think about that day because I am very grateful about it.",3.5846438,"The best day of my life was when I was born because if I had not experienced that day, my life would cease to exist. That day is very special to me because it was the day that I came into this earth and was able to start a journey into this earth and start a life. I feel great. I feel nostalgic and I feel overwhelmed with emotion when I think about that day because I am very grateful about it."
audio_1178.wav, I'm going to have to go. I'm going to have to go. I'm going to have to go. I'm going to have to go. I'm going to have to go. I'm going to have to go. I'm going to have to go. I'm going to have to go. I'm going to have to go. I'm going to have to go. I'm going to have to go. I'm going to have to go. I'm going to have to go. I'm going to have to go. Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh I'm going to have to go. We've done far better now. But then we go up quite a bit. We've done far better. So I'm going to have to go.,3.0514977,I'm going to have to go. I'm going to have to go. I'm going to have to go. I'm going to have to go. Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh I'm going to have to go. We've done far better now. So I'm going to have to go.
audio_135.wav," I am about to describe the scene of a crowded market. In the crowded market, people are selling and buying many things. They are selling things like vegetables, fruits, meat, fish and also the provisions that I need it by people. And also there are a certain amount of people who are buying the provisions that are sold by the vendors. I can hear multiple sounds in the market such as the vendors demanding that they pass product, spits and cheap off when compared to the other products. The crowded market scene changed throughout the day because in the morning it is very crowded but as the day goes by when it reaches afternoon it is little crowded and when it reaches the evening it is not crowded at all. So this is how a scene of a crowded market seems like. Thank you.",3.8536286,"I am about to describe the scene of a crowded market. In the crowded market, people are selling and buying many things. They are selling things like vegetables, fruits, meat, fish and also the provisions that I need from people. And also there are a certain amount of people who are buying the provisions that are sold by vendors. I can hear multiple sounds in the market such as the vendors demanding that they pass products, spits and cheap off when compared to other products. The crowded market scene changed throughout the day because in the morning it is very crowded, but as the day goes by it is little crowded and when it reaches the evening it is not crowded at all."
audio_512.wav, I'm going to have to go back to the room. I'm going to have to go back to the room. I'm going to have to go back to the room. I'm going to have to go back. I'm going to have to go up. I'm going to do up. I'm not a sh- I'm not a sh- I'm not a sh- I'm not a sh- I'm not a sh- I'm not a sh- I'm not a sh- I'm not a sh- I'm not a sh- I'm not a sh- I'm not a sh- I'm not a sh- I'm not a sh- I'm not a sh- I'm what? I'm what? I'm waaa mountains I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it.,3.3211267,I'm not a sh- I'm not a sh- I'm not a sh- I'm not a sh- I'm not a sh- I'm not a sh- I'm not a sh- I'm not a sh- I'm not a sh- I'm not a sh- I'm not a sh- I'm not a sh- I'm not a sh- I'm not a sh- I I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it.
